Sentiment Scores,Classification,Tweet Text
-0.07058823529411763,Unsure,erosunique maybe i wasnt clear sorry theyre on our blockchain list the one we made for the trolls who always show up in the donald trump threads theres over 80k and growing of those people now were adding the qbots because these people just wont quit
0.08823529411764708,Unsure,donald trump defends supreme court nominee brett kavanaugh as accuser facesdeadline
0.02941176470588236,Neutral,seeing trump supporters
0.02941176470588236,Neutral,clairecmc lost it the day trump won
-0.14705882352941174,Unsure,another book that explains how unfit for the job this fuckhead is vladimir putin whispered to donald trump about deep state conspiracies ruining their friendship book  newsweek
-0.20588235294117646,Negative,diamondandsilk i am so tired of the democrats calling trump a racist because he wants to stop illegals from entering the country look at when obuma was pres he was saying we needed to stop illegals from crossing the border but now that its a republican  its racist so much bs from the democra
0.2220588235294118,Positive,trump tells hurricane florence survivor at least you got a nice boat out of the deal  huffpost
-0.02941176470588236,Neutral,deebookwriter wiredsources saracarterdc no sessions and trump are fully on the same team the animosity is subterfuge
0.2970588235294118,Positive,swin24 keep it up n trump wins stick together like the repukes do
0.08823529411764708,Unsure,is there a statute called seditious jealous behavior that you are not a genius like trump
-0.13823529411764707,Unsure,senduckworth wanna talk about victims how about the trump dossier and the golden shower you showed no mercy there  this rape accusation is fake and democrat manufactured    apologize the potus for the trump dossier and weaponizing sex accusations
0.32211328976034853,Positive,hawleymo clairecmc what genius campaign manager told this dude to die on a hill for a judge with 31 support among american voters no wonder that despite trump winning the state by like 20 you guys are still down in the polls debate me kjplotkin
-0.14705882352941174,Unsure,congress trump must apologize for refusing to accept puerto rico death toll
0.02941176470588236,Neutral,themouthmatusow trump will nip this in bud
0.02941176470588236,Neutral,brett kavanaugh trumps roman catholic masonic jesuit skull amp bones deep state scotus appt judge
-0.28088235294117647,Negative,realdonaldtrump  mr trump said i dont have an attorney general its very sad once more president narcissistic liar confuses being a constitutionally elected u s  president with being a patheticfailureofaganglord who cannot illegally influence our justice system
0.18823529411764708,Positive,jackblack i used to be a fan i used to really like you i guess im not allowed to like both you and trump its really a shame
-0.04836601307189543,Neutral,britneyspareri1 magatrumpgirl lock32again oakkqs backedwithdata nrahillbilly angelgsdlover pipfinnjackson jefffrancona iskandrah realjameswoods potus thats not how it went down at all hillary broke up with putin so putin threw a party for trump then he won thats on her sources say
-0.19705882352941173,Negative,thesteve42 gfelipe7 palmettojoe senfeinstein docthompsonshow realkriscruz jedimastrmartin trump derangement syndrome is so real its worse than cancer
-0.31525735294117646,Negative,profesoralatina nwpapergal daddydaddymac nerfzilla i think they are frustrated or deceived by politicians trump is the mess that is shaking the structures what is sad is that they will be even more enraged when the trump effect is going to be felt
0.02941176470588236,Neutral,natashabertrand now trump is just blathering
0.33039215686274515,Positive,punchlineg cnn also we mustnt believe everything we hear or read remember the polls assuring hillary would win remember all the times we were told as fact that trump would be impeached connect the dots use logic compare clinton foundation  dry up as mccains foundation  increased
0.02941176470588236,Neutral,is donald trump turning national security into a business  via pdp
-0.152062908496732,Negative,glassmeg cbsnews youre the type of response cbs is looking for just a silly little fish who took the worm ready to spew out antitrump rhetoric george carlin once had a phraseit only hurts when i think you must suffer through great tremendous pain
-0.33277310924369746,Negative,kimstrassel trump was right again  these are swamp dwellers who hate that the folks have thwarted their plans  trump needs to continue and he needs to beware  the vitriol and angst of some of these haters is dangerous
-0.002673796791443833,Neutral,funder devinnunes bend over ill drive trump loyalty pledge live anklegrabber
0.02941176470588236,Neutral,thinkprogress trump never makes sense
0.02941176470588236,Neutral,trump cancels raises for federal workers in 2019
0.02941176470588236,Neutral,once 99 percent against trump dean heller calls him greatleader
0.22484243697478995,Positive,brucebartlett well theres one precedent trump didnt set im not so happy he continued it thanks for your replies you are really knowledgeable and fair read fact based  especially for a conservative  however you have not broken my preference maybe a little weaker than b4
-0.21740196078431373,Negative,jackblack i was a jack black movie fan till his hollywood star anti trump rant ill never watch or buy another jack black movie and i will be destroying the ones i have now when the sun comes up so i can burn them boycottjackblack he earned it
-0.02941176470588236,Neutral,can yall imagine if trump was a dope ass president  yeah me either
0.16948529411764707,Positive,asheschow dont mind sengillibrand  she is just doing what her puppet master hillary programmed her to do kirsten really has no original thoughts as our great president trump saysa low iq individual
0.02941176470588236,Neutral,realcandaceo i think trump is taking credit for their stoppage but it was something obama started and trump is trying to take credit
-0.44705882352941173,Negative,mueller is still on his tail conservative writer says trumps frantic behavior shows how desperate he is alternet
0.02941176470588236,Neutral,wood31chris bbynum57 bluerobotdesign realdonaldtrump go trump
0.08823529411764708,Unsure,un eu russia back iran nuclear deal as trump meets macron genevamoscow reuters  us allies and rivals spoke out in support of the iran nuclear deal on monday bolstering french president emmanuel macrons pitch to us president donald trump
0.08823529411764708,Unsure,yup we have the bush years to thank for trump
-0.12058823529411763,Unsure,trump regrets not firing comey when obama was still in office i should have fired him the day i won the primaries  wtf  business insider
0.04558823529411764,Neutral,rogerbellin salon pretty much counts as twitter at this point but its going to be mortifying for some on the left to basically be repeating resistance talking points i hope anyway
